80,124,89,126,
140,176,240,193,
140,176,240,193,
141,177,241,194,
141,177,241,194,
153,189,237,190,
142,178,226,179,
143,179,223,176,
167,203,276,224,
167,203,276,224,
134,158,241,192,
134,158,241,192,
137,161,244,195,
139,163,246,197,
131,149,238,189,
148,165,255,206,
178,196,286,235,
204,221,311,262,
173,190,280,231,
160,184,267,218,
158,175,265,216,
160,177,267,218,
142,159,249,200,
129,165,238,186,
130,166,239,187,
137,173,246,194,
145,190,229,190,
155,200,239,206,
158,203,242,209,
145,190,229,196,
142,187,226,197,
139,184,223,194,
150,195,234,205,
154,199,238,209,
154,199,238,209,
146,191,230,201,
156,201,240,205,
159,204,243,214,
144,189,228,199,
116,118,215,162,
141,159,248,199,
122,137,229,180,
109,127,216,167,
106,124,213,164,
125,142,232,183,
96,132,205,154,
122,158,231,180,
125,161,234,183,
134,170,243,192,
113,149,222,171,
128,164,237,186,
46,90,155,104,
46,90,155,104,
47,91,156,105,
49,93,158,107,
44,88,153,102,
32,76,141,90,
29,73,138,87,
14,58,123,72,
14,58,123,72,
14,58,123,72,
55,99,164,113,
53,97,162,111,
20,64,129,78,
50,94,159,96,
50,94,159,96,
49,93,158,95,
92,136,157,90,
90,134,155,88,
41,85,132,87,
42,86,133,88,
50,94,115,96,
48,92,119,94,
50,94,113,96,
37,81,134,83,
42,86,139,88,
39,83,136,85,
67,111,153,114,
72,116,158,119,
88,132,95,111,
82,126,157,129,
81,125,156,128,
35,79,144,88,
35,79,144,88,
93,114,119,10,
98,119,124,15,
98,119,124,15,
90,111,116,20,
85,106,111,17,
85,106,111,17,
161,197,244,197,
170,211,247,200,
162,207,246,199,
151,187,235,188,
150,186,222,175,
143,169,204,157,
142,168,203,156,
154,180,215,168,
145,181,229,182,
150,189,234,187,
139,165,200,153,
138,164,199,152,
139,165,200,153,
139,165,200,153,
149,175,210,163,
149,175,210,163,
148,174,209,162,
149,175,210,163,
116,145,60,103,
115,144,59,102,
114,143,58,101,
113,142,57,100,
114,143,58,101,
114,143,58,101,
94,138,107,137,
72,116,97,118,
71,115,96,117,
66,110,97,112,
82,126,91,128,
83,127,92,129,
81,125,90,127,
141,177,241,194,
141,177,241,194,
142,178,242,195,
142,178,242,195,
142,178,242,195,
155,191,239,192,
154,190,238,191,
143,179,227,180,
136,160,243,194,
141,165,248,199,
141,165,248,199,
132,150,239,190,
151,168,258,209,
175,199,284,232,
205,222,312,263,
205,222,312,263,
175,192,282,233,
174,191,281,232,
172,200,281,229,
161,178,268,219,
162,179,269,220,
161,178,268,219,
145,162,252,203,
132,168,241,189,
138,174,247,195,
139,175,248,196,
144,178,253,201,
157,202,241,208,
157,202,241,208,
162,207,246,213,
146,191,230,197,
143,188,227,198,
140,185,224,195,
153,198,237,208,
156,201,240,211,
155,200,239,210,
157,202,241,212,
153,198,237,208,
158,203,242,203,
158,203,242,207,
160,205,244,215,
160,205,244,215,
145,190,229,200,
145,190,229,200,
120,122,219,166,
142,160,249,200,
129,144,236,187,
110,128,217,168,
135,152,242,193,
97,133,206,155,
97,133,206,155,
142,178,251,200,
124,160,233,182,
126,162,235,184,
128,164,237,186,
136,172,245,194,
135,171,244,193,
114,150,223,172,
47,91,156,105,
50,94,159,108,
51,95,160,109,
49,93,158,107,
45,89,154,103,
36,80,145,94,
30,74,139,88,
38,82,147,96,
17,61,126,75,
18,62,127,76,
15,59,124,73,
22,66,131,80,
51,95,160,97,
51,95,160,97,
51,95,160,97,
51,95,160,97,
56,100,165,102,
91,135,156,89,
42,86,133,88,
42,86,134,88,
51,95,116,97,
50,94,119,96,
65,109,98,111,
38,82,135,84,
43,87,140,89,
44,88,141,90,
40,84,137,86,
73,117,159,120,
94,138,101,117,
87,131,162,134,
83,127,158,130,
82,126,157,129,
94,115,120,11,
99,120,125,16,
86,107,112,18,
86,107,112,18,
86,107,112,18,
87,108,113,19,
159,195,243,196,
157,202,241,212,
171,216,255,208,
178,223,262,215,
160,205,244,201,
150,186,234,187,
152,188,224,177,
151,187,223,176,
144,180,228,181,
151,190,235,188,
140,166,201,154,
140,166,201,154,
145,171,206,159,
140,166,201,154,
146,172,207,160,
150,176,211,164,
150,176,211,164,
150,176,211,164,
153,179,214,167,
151,177,212,165,
119,148,63,106,
123,152,67,110,
115,144,59,102,
114,143,58,101,
115,144,59,102,
115,144,59,102,
115,144,59,102,
95,139,108,136,
74,118,99,120,
72,116,97,118,
67,111,98,113,
96,140,105,142,
82,126,91,128,
142,178,242,195,
143,179,243,196,
143,179,243,196,
143,179,243,196,
144,180,244,197,
144,180,244,197,
158,194,242,195,
155,191,239,192,
159,195,243,196,
144,180,228,181,
142,166,249,200,
133,169,242,190,
146,170,253,204,
142,166,249,200,
139,157,246,197,
176,200,285,233,
226,250,335,283,
176,200,285,233,
180,204,289,237,
206,223,313,264,
207,224,314,265,
176,193,283,234,
175,192,282,233,
165,199,274,222,
162,179,269,220,
164,181,271,222,
164,181,271,222,
163,180,270,221,
146,163,253,204,
147,164,254,205,
133,169,242,190,
140,176,249,197,
140,176,249,197,
147,175,256,204,
146,180,255,203,
145,179,254,202,
158,203,242,209,
158,203,242,209,
165,210,249,216,
147,192,231,198,
144,189,228,199,
146,191,230,201,
154,199,238,209,
157,202,241,212,
156,201,240,211,
158,203,242,213,
158,203,242,213,
163,208,247,208,
159,204,243,204,
159,204,243,208,
159,204,243,208,
164,209,248,219,
169,214,253,224,
161,206,245,216,
146,191,230,201,
146,191,230,201,
152,170,259,210,
130,145,237,188,
111,129,218,169,
136,153,243,194,
98,134,207,156,
144,180,253,202,
130,166,239,188,
127,163,236,185,
131,167,240,189,
130,166,239,188,
139,175,248,197,
137,173,246,195,
136,172,245,194,
136,172,245,194,
115,151,224,173,
48,92,157,106,
53,97,162,111,
56,100,165,114,
50,94,159,108,
46,90,155,104,
43,87,152,101,
35,79,144,93,
39,83,148,97,
24,68,133,82,
19,63,128,77,
20,64,129,78,
16,60,125,74,
53,97,162,99,
53,97,162,99,
52,96,161,98,
56,100,165,102,
52,96,161,98,
52,96,161,98,
57,101,166,103,
57,101,166,103,
92,136,157,90,
43,87,134,89,
51,95,118,97,
52,96,117,98,
52,96,121,98,
51,95,120,97,
44,88,141,90,
44,88,141,90,
45,89,142,91,
48,92,145,94,
41,85,138,87,
74,118,160,121,
90,134,165,137,
84,128,159,131,
89,133,164,136,
109,130,135,26,
98,119,124,15,
88,109,114,20,
87,108,113,19,
90,111,116,22,
88,109,114,20,
160,196,244,197,
172,217,256,209,
172,217,256,209,
182,227,266,219,
179,224,263,216,
148,184,232,185,
146,172,207,160,
147,183,231,184,
170,209,254,207,
152,191,236,189,
141,167,202,155,
141,167,202,155,
142,168,203,156,
147,173,208,161,
148,174,209,162,
151,177,212,165,
151,177,212,165,
151,177,212,165,
152,178,213,166,
153,179,214,167,
120,149,64,107,
132,161,76,119,
126,155,70,113,
116,145,60,103,
115,144,59,102,
116,145,60,103,
116,145,60,103,
75,119,100,121,
73,117,98,119,
69,113,100,115,
68,112,99,114,
97,141,106,143,
143,179,243,196,
144,180,244,197,
144,180,244,197,
144,180,244,197,
144,180,244,197,
145,181,245,198,
159,195,243,196,
163,199,247,200,
156,192,240,193,
160,196,244,197,
162,198,246,199,
149,185,233,186,
134,170,243,191,
147,171,254,205,
145,169,252,203,
140,158,247,198,
177,201,286,234,
227,251,336,284,
177,201,286,234,
181,205,290,238,
183,207,292,240,
207,224,314,265,
208,225,315,266,
177,194,284,235,
176,193,283,234,
167,201,276,224,
163,180,270,221,
163,180,270,221,
167,184,274,225,
175,192,282,233,
166,183,273,224,
166,183,273,224,
164,181,271,222,
164,181,271,222,
152,169,259,210,
148,165,255,206,
149,166,256,207,
141,177,250,198,
144,180,253,201,
148,172,255,206,
147,181,256,204,
147,181,256,204,
150,184,259,207,
165,210,249,216,
166,211,250,217,
169,214,253,220,
12,56,121,71,
52,70,131,84,
158,184,219,172,
80,124,85,101,
156,201,240,211,
