99,109,82,103,155,114,
89,99,72,93,145,104,
28,64,49,70,84,43,
18,54,43,64,74,33,
14,50,50,71,70,29,
26,62,62,83,78,41,
25,61,61,82,80,40,
39,75,75,96,86,54,
30,66,66,87,74,45,
32,68,68,89,79,47,
42,69,78,99,55,57,
54,74,89,111,62,69,
51,72,87,108,46,66,
53,89,89,110,88,36,
32,68,68,89,76,8,
67,103,103,124,110,81,
65,101,101,122,108,79,
67,103,103,124,110,81,
57,93,93,114,102,71,
79,112,115,136,100,93,
65,101,101,122,110,79,
52,88,88,109,97,66,
56,92,92,113,101,70,
29,65,65,86,80,44,
32,68,68,89,84,47,
21,57,57,78,72,36,
70,88,103,126,43,85,
59,80,95,116,38,74,
82,95,117,139,5,85,
80,93,115,137,1,83,
80,93,115,137,8,83,
80,93,115,137,10,83,
157,149,110,146,180,172,
153,145,106,142,176,168,
129,147,129,165,141,145,
170,188,207,228,182,186,
143,161,180,201,155,159,
108,129,156,175,93,109,
109,130,157,176,94,110,
112,133,160,179,97,113,
107,128,155,174,92,108,
99,135,135,156,131,67,
99,135,135,156,131,67,
78,114,114,135,122,46,
81,112,117,138,100,95,
132,124,85,121,187,147,
132,124,85,121,187,147,
134,126,87,123,185,149,
138,130,91,127,179,153,
159,151,112,143,214,174,
153,121,106,87,208,168,
163,155,116,152,218,178,
163,155,116,152,218,178,
65,51,34,41,121,80,
125,98,86,64,181,140,
125,98,86,64,181,140,
124,97,85,63,180,139,
114,80,83,36,170,129,
98,64,67,36,154,113,
139,105,98,71,195,154,
135,101,94,67,191,150,
133,99,92,65,189,148,
177,143,136,109,233,192,
141,114,102,80,197,156,
131,97,90,63,187,146,
129,95,88,61,185,144,
131,97,90,63,187,146,
131,97,90,63,187,146,
124,116,77,84,179,139,
127,152,127,163,180,164,
125,150,135,171,178,162,
134,159,152,184,187,171,
140,165,164,190,193,177,
94,60,63,32,150,109,
95,61,64,33,151,110,
98,56,59,16,142,113,
97,56,59,16,142,112,
97,55,58,15,141,112,
84,93,113,116,118,100,
86,95,115,118,120,102,
85,94,114,117,119,101,
94,65,62,85,114,109,
90,61,58,81,110,105,
93,64,61,84,113,108,
94,65,62,85,114,109,
97,68,65,88,117,112,
97,63,66,15,153,112,
96,62,65,34,152,111,
90,56,59,28,146,105,
101,66,69,26,152,116,
91,101,74,95,147,106,
91,101,74,95,147,106,
104,114,87,108,160,119,
98,108,81,102,154,113,
19,55,44,65,75,34,
19,55,44,65,75,34,
17,53,44,65,73,32,
41,77,77,98,97,56,
15,51,51,72,71,30,
40,76,76,97,87,55,
36,72,72,93,80,51,
37,73,73,94,67,52,
34,70,70,91,81,49,
33,69,69,90,80,48,
41,77,77,98,63,56,
43,70,79,100,54,58,
56,76,91,113,64,71,
70,91,106,127,65,85,
47,74,83,104,50,62,
54,90,90,111,89,37,
54,90,90,111,89,37,
33,69,69,90,77,7,
33,69,69,90,77,9,
69,105,105,126,112,83,
66,102,102,123,109,80,
59,95,95,116,104,73,
60,96,96,117,105,74,
80,113,116,137,101,94,
67,103,103,124,112,81,
57,93,93,114,102,71,
31,67,67,88,82,46,
36,72,72,93,88,51,
34,70,70,91,86,49,
23,59,59,80,74,38,
20,56,56,77,73,35,
82,100,115,138,55,97,
62,83,98,119,41,77,
83,96,118,140,6,86,
81,94,116,138,2,84,
85,98,120,142,13,88,
81,94,116,138,11,84,
158,150,111,147,181,173,
152,144,105,141,175,167,
152,170,152,188,164,168,
133,151,125,161,145,149,
172,190,209,230,184,188,
144,162,181,202,156,160,
144,162,181,202,156,160,
113,134,161,180,98,114,
110,131,158,177,95,111,
110,131,158,177,95,111,
108,129,156,175,93,109,
100,136,136,157,132,68,
77,113,113,134,121,45,
133,125,86,122,188,148,
133,125,86,122,188,148,
135,127,88,124,186,150,
136,128,89,125,187,151,
139,131,92,128,178,154,
160,152,113,144,215,175,
160,152,113,144,215,175,
138,104,97,70,194,153,
167,159,120,156,222,182,
164,156,117,153,219,179,
164,156,117,153,219,179,
127,100,88,66,183,142,
126,99,87,65,182,141,
126,99,87,65,182,141,
114,80,83,32,170,129,
143,109,102,75,199,158,
145,111,104,77,201,160,
178,144,137,110,234,193,
169,135,128,101,225,184,
129,102,90,68,185,144,
157,130,118,96,213,172,
132,98,91,64,188,147,
143,109,102,75,199,158,
137,103,96,69,193,152,
132,98,91,64,188,147,
126,118,79,86,181,141,
128,153,126,162,181,165,
130,155,140,176,183,167,
137,162,155,187,190,174,
137,162,152,187,190,174,
141,166,165,191,194,178,
141,166,165,191,194,178,
95,61,64,33,151,110,
99,57,60,17,143,114,
104,62,65,22,148,119,
86,95,115,118,120,102,
88,97,117,120,122,104,
89,98,118,121,123,105,
86,95,115,118,120,102,
95,66,63,86,115,110,
95,66,63,86,115,110,
101,72,69,92,121,116,
102,73,70,93,122,117,
98,64,67,16,154,113,
98,64,67,36,154,113,
97,63,66,35,153,112,
101,67,70,39,157,116,
102,60,63,20,146,117,
92,102,75,96,148,107,
92,102,75,96,148,107,
93,103,76,97,149,108,
109,119,92,113,165,124,
106,116,89,110,162,121,
107,117,90,111,163,122,
36,72,61,82,92,51,
23,59,48,69,79,38,
22,58,47,68,78,37,
15,51,46,67,71,30,
52,88,88,109,108,67,
46,82,82,103,102,61,
19,55,55,76,75,34,
16,52,52,73,72,31,
44,80,80,101,88,59,
37,73,73,94,81,52,
46,82,82,103,70,61,
35,71,71,92,82,50,
34,70,70,91,81,49,
48,81,84,105,61,63,
45,72,81,102,52,60,
77,113,113,134,113,91,
57,77,92,114,65,72,
75,96,111,132,70,90,
70,92,106,127,66,85,
49,76,85,106,52,64,
55,91,91,112,90,38,
55,91,91,112,90,38,
55,91,91,112,90,38,
36,72,72,93,80,4,
34,70,70,91,78,8,
34,70,70,91,78,10,
37,73,73,94,81,13,
60,96,96,117,105,74,
61,97,97,118,106,75,
82,115,118,139,103,94,
60,80,95,117,68,75,
105,136,141,162,124,119,
68,104,104,125,113,82,
67,103,103,124,112,81,
32,68,68,89,83,47,
32,68,68,89,83,47,
37,73,73,94,89,52,
35,71,71,92,87,50,
24,60,60,81,75,39,
21,57,57,78,74,36,
19,55,55,76,74,34,
84,102,117,140,57,99,
63,84,99,120,42,78,
84,97,119,141,7,87,
86,99,121,143,14,89,
82,95,117,139,12,85,
162,154,115,151,185,177,
147,139,100,136,172,162,
156,151,112,148,168,172,
153,145,106,142,176,168,
134,152,126,162,146,150,
136,154,122,158,148,152,
173,191,210,231,185,189,
145,163,182,203,157,161,
145,163,182,203,157,161,
113,134,161,180,98,114,
111,132,159,178,96,112,
112,133,160,179,97,113,
110,131,158,177,95,111,
109,130,157,176,94,110,
75,111,111,132,119,43,
78,114,114,135,122,46,
136,128,89,125,187,151,
138,130,91,127,189,153,
137,129,90,126,188,152,
140,132,93,129,179,155,
140,132,93,129,177,155,
165,157,118,154,220,180,
165,157,118,154,220,180,
131,104,92,70,187,146,
130,103,91,69,186,145,
127,100,88,66,183,142,
125,91,94,43,181,140,
101,67,70,19,157,116,
144,110,103,76,200,159,
146,112,105,78,202,161,
181,147,140,113,237,196,
170,136,129,102,226,185,
168,134,127,100,224,183,
158,131,119,97,214,173,
144,110,103,76,200,159,
152,118,111,84,208,167,
145,111,104,77,201,160,
142,108,101,74,198,157,
140,106,99,72,196,155,
127,119,80,87,182,142,
127,119,80,87,182,142,
129,121,82,89,184,144,
142,151,112,148,191,174,
131,156,141,177,184,168,
138,163,156,188,191,175,
140,165,149,185,193,177,
138,163,153,188,191,175,
142,167,166,192,195,179,
105,63,66,23,149,120,
87,96,116,119,121,103,
98,69,66,89,118,113,
103,74,71,94,123,118,
99,65,68,37,155,114,
101,67,70,39,157,116,
104,70,73,42,160,119,
108,74,77,41,164,123,
93,103,76,97,149,108,
93,103,76,97,149,108,
93,103,76,97,149,108,
119,129,102,123,175,134,
124,134,107,128,180,139,
110,120,93,114,166,125,
109,119,92,113,165,124,
39,75,64,85,95,54,
42,78,67,88,98,57,
23,59,48,69,79,38,
14,50,47,68,70,29,
53,89,89,110,109,68,
54,90,90,111,110,69,
48,84,84,105,104,63,
20,56,56,77,76,35,
17,53,53,74,73,32,
17,53,53,74,73,32,
41,77,77,98,85,56,
47,83,83,104,91,62,
51,85,87,108,65,66,
35,71,71,92,82,50,
48,75,84,105,55,63,
50,83,86,107,63,65,
79,101,115,136,75,94,
56,92,92,113,91,39,
56,92,92,113,91,39,
56,92,92,113,91,39,
39,75,75,96,83,1,
46,82,82,103,90,14,
35,71,71,92,79,9,
35,71,71,92,79,9,
38,74,74,95,82,12,
61,97,97,118,106,75,
67,103,103,124,112,81,
84,117,120,141,105,92,
70,106,106,127,115,84,
70,106,106,127,115,84,
33,69,69,90,84,48,
33,69,69,90,84,48,
89,107,122,145,62,104,
64,85,100,121,43,79,
88,101,123,145,11,91,
85,98,120,142,8,88,
87,100,122,144,15,90,
83,96,118,140,13,86,
164,156,117,153,187,179,
165,157,118,154,188,180,
154,146,107,143,186,169,
148,140,101,137,173,163,
146,138,99,135,171,161,
146,155,116,152,195,178,
152,155,116,152,164,168,
150,145,106,142,183,168,
135,153,127,163,147,151,
137,155,121,157,149,153,
137,155,123,159,149,153,
146,164,183,204,158,162,
146,164,183,204,158,162,
113,134,161,180,98,114,
111,132,159,178,96,112,
111,132,159,178,96,112,
110,131,158,177,95,111,
76,112,112,133,120,44,
69,105,105,126,113,37,
79,115,115,136,123,47,
79,115,115,136,123,47,
137,129,90,126,188,152,
139,131,92,128,190,154,
139,131,92,128,190,154,
138,130,91,127,189,153,
138,130,91,127,189,153,
141,133,94,130,178,156,
141,133,94,130,176,156,
166,158,119,155,221,181,
166,158,119,155,221,181,
133,106,94,72,189,148,
133,106,94,72,189,148,
136,109,97,75,192,151,
135,108,96,74,191,150,
126,92,95,44,182,141,
149,115,108,81,205,164,
182,148,140,114,238,197,
172,138,131,104,228,187,
169,135,128,101,225,184,
159,132,120,98,215,174,
145,111,104,77,201,160,
157,123,116,89,213,172,
152,118,111,84,208,167,
146,112,105,78,202,161,
141,107,100,73,197,156,
128,120,81,88,183,143,
128,120,81,88,183,143,
133,125,86,93,188,148,
144,149,110,146,189,172,
154,163,124,160,203,186,
143,152,113,149,192,175,
144,153,114,150,193,176,
137,162,147,183,190,174,
147,172,165,197,200,184,
141,166,156,191,194,178,
153,178,162,198,206,190,
143,168,146,182,196,180,
155,180,160,196,208,192,
143,168,167,193,196,180,
112,70,73,30,156,127,
120,86,89,55,176,135,
108,74,77,46,164,123,
105,71,74,43,161,120,
124,90,93,57,180,139,
94,104,77,98,150,109,
120,130,103,124,176,135,
123,133,106,127,179,138,
130,140,113,134,186,145,
112,122,95,116,168,127,
113,123,96,117,169,128,
42,78,67,88,98,57,
45,81,70,91,101,60,
43,79,68,89,99,58,
31,67,56,77,87,46,
25,61,50,71,81,40,
13,49,48,69,69,28,
54,90,90,111,110,69,
49,85,85,106,105,64,
18,54,54,75,74,33,
18,54,54,75,74,33,
53,89,89,110,97,68,
48,84,84,105,92,63,
89,111,125,146,85,104,
59,95,95,116,94,42,
40,76,76,97,84,2,
42,78,78,99,86,2,
40,76,76,97,84,2,
47,83,83,104,91,15,
49,85,85,106,93,17,
37,73,73,94,81,11,
36,72,72,93,80,9,
39,75,75,96,83,11,
66,102,102,123,111,80,
68,104,104,125,113,82,
73,109,109,130,118,87,
87,120,123,144,108,89,
80,116,116,137,125,94,
34,70,70,91,85,49,
90,108,123,146,63,105,
90,103,125,147,13,93,
97,110,132,154,20,100,
89,102,124,146,12,92,
88,101,123,145,11,91,
89,102,124,146,17,92,
84,97,119,141,14,87,
165,157,118,154,188,180,
168,160,121,157,191,183,
153,145,106,142,187,168,
147,139,100,136,172,162,
147,139,100,136,170,162,
145,137,98,134,172,160,
145,154,115,151,194,177,
147,160,121,157,159,163,
148,159,120,156,160,164,
153,156,117,153,165,169,
149,144,105,141,184,167,
137,155,129,165,149,153,
138,156,120,156,150,154,
138,156,124,160,150,154,
148,166,185,206,160,164,
147,165,184,205,159,163,
148,166,185,206,160,164,
147,165,184,205,159,163,
114,135,162,181,99,115,
112,133,160,179,97,113,
113,134,161,180,98,114,
112,133,160,179,97,113,
112,133,160,179,97,113,
111,132,159,178,96,112,
111,132,159,178,96,112,
93,129,129,150,136,61,
70,106,106,127,114,38,
67,103,103,124,111,35,
81,117,117,138,125,49,
80,116,116,137,124,48,
140,132,93,129,191,155,
140,132,93,129,191,155,
141,133,94,130,192,156,
141,133,94,130,192,156,
153,145,106,142,188,168,
142,134,95,131,177,157,
143,135,96,132,174,158,
167,159,120,156,222,182,
167,159,120,156,222,182,
134,107,95,73,190,149,
134,107,95,73,190,149,
137,110,98,76,193,152,
139,112,100,78,195,154,
131,97,100,49,187,146,
148,114,107,80,204,163,
178,145,131,111,233,193,
204,170,163,136,260,219,
173,139,132,105,229,188,
160,133,121,99,216,175,
158,124,117,90,214,173,
160,126,119,92,216,175,
142,108,101,74,198,157,
129,121,82,89,184,144,
130,122,83,90,185,145,
137,129,90,97,192,152,
145,148,109,145,188,171,
155,164,125,161,204,187,
158,167,128,164,207,190,
145,154,115,151,194,177,
142,167,152,188,195,179,
139,164,149,185,192,176,
150,175,168,200,203,187,
154,179,163,199,207,191,
154,179,163,199,207,191,
146,171,149,185,199,183,
156,172,133,169,203,193,
159,184,164,200,212,196,
144,169,168,194,197,181,
116,74,77,34,160,131,
141,107,110,76,197,156,
122,88,91,53,178,137,
109,75,78,47,165,124,
106,72,75,44,162,121,
125,91,94,58,181,140,
96,106,79,100,152,111,
122,132,105,126,178,137,
125,135,108,129,181,140,
134,144,117,138,190,149,
113,123,96,117,169,128,
128,138,111,132,184,143,
46,82,71,92,102,61,
46,82,71,92,102,61,
47,83,72,93,103,62,
49,85,74,95,105,64,
44,80,69,90,100,59,
32,68,57,78,88,47,
29,65,54,75,85,44,
14,50,49,70,70,29,
14,50,49,70,70,29,
14,50,49,70,70,29,
55,91,91,112,111,70,
53,89,89,110,109,68,
20,56,56,77,76,35,
50,86,86,107,94,65,
50,86,86,107,94,65,
49,85,85,106,93,64,
92,114,128,149,88,107,
90,112,126,147,86,105,
41,77,77,98,85,1,
42,78,78,99,86,2,
50,86,86,107,94,18,
48,84,84,105,92,16,
50,86,86,107,94,18,
37,73,73,94,81,8,
42,78,78,99,86,14,
39,75,75,96,83,10,
67,103,103,124,112,81,
72,108,108,129,117,86,
88,121,124,145,109,88,
82,118,118,139,127,96,
81,117,117,138,126,95,
35,71,71,92,86,50,
35,71,71,92,86,50,
93,106,128,150,16,96,
98,111,133,155,21,101,
98,111,133,155,21,101,
90,103,125,147,18,93,
85,98,120,142,15,88,
85,98,120,142,15,88,
161,153,114,150,195,176,
170,167,128,164,198,190,
162,166,127,163,197,189,
151,143,104,140,186,166,
150,142,103,139,173,165,
143,154,115,151,155,159,
142,155,116,152,154,158,
154,157,118,154,166,170,
145,137,98,134,180,160,
150,145,106,142,185,168,
139,157,130,166,151,155,
138,156,130,166,150,154,
139,157,119,155,151,155,
139,157,125,161,151,155,
149,167,186,207,161,165,
149,167,186,207,161,165,
148,166,185,206,160,164,
149,167,186,207,161,165,
116,137,164,183,101,117,
115,136,163,182,100,116,
114,135,162,181,99,115,
113,134,161,180,98,114,
114,135,162,181,99,115,
114,135,162,181,99,115,
94,130,130,151,135,62,
72,108,108,129,116,40,
71,107,107,128,115,39,
66,102,102,123,110,34,
82,118,118,139,126,50,
83,119,119,140,127,51,
81,117,117,138,125,49,
141,133,94,130,192,156,
141,133,94,130,192,156,
142,134,95,131,193,157,
142,134,95,131,193,157,
142,134,95,131,193,157,
155,147,108,144,190,170,
154,146,107,143,189,169,
143,135,96,132,178,158,
136,109,97,75,192,151,
141,114,95,80,197,156,
141,114,102,80,197,156,
132,98,101,50,188,147,
151,117,110,83,207,166,
175,148,128,114,230,190,
205,171,164,137,261,220,
205,171,164,137,261,220,
175,141,134,107,231,190,
174,140,133,106,230,189,
172,149,125,115,227,187,
161,127,120,93,217,176,
162,128,121,94,218,177,
161,127,120,93,217,176,
145,111,104,77,201,160,
132,124,85,90,187,147,
138,130,91,98,193,153,
139,131,92,99,194,154,
144,127,97,93,199,159,
157,166,127,163,206,189,
157,166,127,163,206,189,
162,171,132,168,211,194,
146,155,116,152,195,178,
143,168,153,189,196,180,
140,165,150,186,193,177,
153,178,171,203,206,190,
156,181,165,201,209,193,
155,180,164,200,208,192,
157,182,160,196,210,194,
153,178,145,181,206,190,
158,170,131,167,201,193,
158,174,135,171,205,195,
160,185,165,201,213,197,
160,185,165,201,213,197,
145,170,169,195,198,182,
145,170,169,195,198,182,
120,78,81,38,164,135,
142,108,111,77,198,157,
129,95,98,60,185,144,
110,76,79,48,166,125,
135,101,104,68,191,150,
97,107,80,101,153,112,
97,107,80,101,153,112,
142,152,125,146,198,157,
124,134,107,128,180,139,
126,136,109,130,182,141,
128,138,111,132,184,143,
136,146,119,140,192,151,
135,145,118,139,191,150,
114,124,97,118,170,129,
47,83,72,93,103,62,
50,86,75,96,106,65,
51,87,76,97,107,66,
49,85,74,95,105,64,
45,81,70,91,101,60,
36,72,61,82,92,51,
30,66,55,76,86,45,
38,74,63,84,94,53,
17,53,52,73,73,32,
18,54,53,74,74,33,
15,51,50,71,71,30,
22,58,58,79,78,37,
51,87,87,108,95,66,
51,87,87,108,95,66,
51,87,87,108,95,66,
51,87,87,108,95,66,
56,92,92,113,100,71,
91,113,127,148,87,106,
42,78,78,99,86,2,
42,78,78,99,86,3,
51,87,87,108,95,19,
50,86,86,107,94,18,
65,101,101,122,109,33,
38,74,74,95,82,7,
43,79,79,100,87,15,
44,80,80,101,88,16,
40,76,76,97,84,11,
73,109,109,130,118,87,
94,127,130,151,115,82,
87,123,123,144,132,101,
83,119,119,140,128,97,
82,118,118,139,127,96,
94,107,129,151,17,97,
99,112,134,156,22,102,
86,99,121,143,16,89,
86,99,121,143,16,89,
86,99,121,143,16,89,
87,100,122,144,17,90,
159,151,112,148,194,174,
157,180,141,177,210,194,
171,175,136,172,206,198,
178,182,143,179,213,205,
160,168,129,165,199,191,
150,142,103,139,185,165,
152,144,105,141,175,167,
151,143,104,140,174,166,
144,136,97,133,179,159,
151,146,107,143,186,169,
140,158,129,165,152,156,
140,158,132,168,152,156,
145,161,122,158,157,161,
140,158,126,162,152,156,
146,164,132,168,158,162,
150,168,187,208,162,166,
150,168,187,208,162,166,
150,168,187,208,162,166,
153,171,190,211,165,169,
151,169,188,209,163,167,
119,140,167,186,104,120,
123,144,171,190,108,124,
115,136,163,182,100,116,
114,135,162,181,99,115,
115,136,163,182,100,116,
115,136,163,182,100,116,
115,136,163,182,100,116,
95,131,131,152,134,63,
74,110,110,131,118,42,
72,108,108,129,116,40,
67,103,103,124,111,35,
96,132,132,153,140,64,
82,118,118,139,126,50,
142,134,95,131,193,157,
143,135,96,132,194,158,
143,135,96,132,194,158,
143,135,96,132,194,158,
144,136,97,133,195,159,
144,136,97,133,195,159,
158,150,111,147,193,173,
155,147,108,144,190,170,
159,151,112,148,194,174,
144,136,97,133,179,159,
142,115,103,81,198,157,
133,123,86,89,188,148,
146,119,100,85,202,161,
142,115,103,81,198,157,
139,105,108,57,195,154,
176,149,129,115,231,191,
226,199,179,165,281,241,
176,149,129,115,231,191,
180,153,133,119,235,195,
206,172,165,138,262,221,
207,173,166,139,263,222,
176,142,135,108,232,191,
175,141,134,107,231,190,
165,148,118,114,220,180,
162,128,121,94,218,177,
164,130,123,96,220,179,
164,130,123,96,220,179,
163,129,122,95,219,178,
146,112,105,78,202,161,
147,113,106,79,203,162,
133,125,86,91,188,148,
140,132,93,100,195,155,
140,132,93,100,195,155,
147,124,100,90,202,162,
146,129,99,95,201,161,
145,128,98,94,200,160,
158,167,128,164,207,190,
158,167,128,164,207,190,
165,174,135,171,214,197,
147,156,117,153,196,179,
144,169,154,190,197,181,
146,171,156,192,199,183,
154,179,172,204,207,191,
157,182,166,202,210,194,
156,181,165,201,209,193,
158,183,161,197,211,195,
158,183,161,197,211,195,
163,175,136,172,206,198,
159,171,132,168,202,194,
159,175,136,172,206,196,
159,175,136,172,206,196,
164,189,169,205,217,201,
169,194,174,210,222,206,
161,186,166,202,214,198,
146,171,170,196,199,183,
146,171,170,196,199,183,
152,118,121,87,208,167,
130,96,99,61,186,145,
111,77,80,49,167,126,
136,102,105,69,192,151,
98,108,81,102,154,113,
144,154,127,148,200,159,
130,140,113,134,186,145,
127,137,110,131,183,142,
131,141,114,135,187,146,
130,140,113,134,186,145,
139,149,122,143,195,154,
137,147,120,141,193,152,
136,146,119,140,192,151,
136,146,119,140,192,151,
115,125,98,119,171,130,
48,84,73,94,104,63,
53,89,78,99,109,68,
56,92,81,102,112,71,
50,86,75,96,106,65,
46,82,71,92,102,61,
43,79,68,89,99,58,
35,71,60,81,91,50,
39,75,64,85,95,54,
24,60,59,80,80,39,
19,55,54,75,75,34,
20,56,55,76,76,35,
16,52,51,72,72,31,
53,89,89,110,97,68,
53,89,89,110,97,68,
52,88,88,109,96,67,
56,92,92,113,100,71,
52,88,88,109,96,67,
52,88,88,109,96,67,
57,93,93,114,101,72,
57,93,93,114,101,72,
92,114,128,149,88,107,
43,79,79,100,87,3,
51,87,87,108,95,19,
52,88,88,109,96,20,
52,88,88,109,96,20,
51,87,87,108,95,19,
44,80,80,101,88,16,
44,80,80,101,88,16,
45,81,81,102,89,17,
48,84,84,105,92,19,
41,77,77,98,85,12,
74,110,110,131,119,88,
90,126,126,147,135,104,
84,120,120,141,129,98,
89,125,125,146,134,103,
109,122,144,166,32,112,
98,111,133,155,21,101,
88,101,123,145,18,91,
87,100,122,144,17,90,
90,103,125,147,20,93,
88,101,123,145,18,91,
160,152,113,149,195,175,
172,176,137,173,207,199,
172,176,137,173,207,199,
182,186,147,183,217,209,
179,183,144,180,214,206,
148,140,101,137,183,163,
146,160,121,157,158,162,
147,139,100,136,182,162,
170,165,126,162,205,188,
152,147,108,144,187,170,
141,159,128,164,153,157,
141,159,127,163,153,157,
142,160,128,164,154,158,
147,165,133,169,159,163,
148,166,134,170,160,164,
151,169,188,209,163,167,
151,169,188,209,163,167,
151,169,188,209,163,167,
152,170,189,210,164,168,
153,171,190,211,165,169,
120,141,168,187,105,121,
132,153,180,199,117,133,
126,147,174,193,111,127,
116,137,164,183,101,117,
115,136,163,182,100,116,
116,137,164,183,101,117,
116,137,164,183,101,117,
75,111,111,132,119,43,
73,109,109,130,117,41,
69,105,105,126,113,37,
68,104,104,125,112,36,
97,133,133,154,141,65,
143,135,96,132,194,158,
144,136,97,133,195,159,
144,136,97,133,195,159,
144,136,97,133,195,159,
144,136,97,133,195,159,
145,137,98,134,196,160,
159,151,112,148,194,174,
163,155,116,152,198,178,
156,148,109,145,191,171,
160,152,113,149,195,175,
162,154,115,151,197,177,
149,141,102,138,184,164,
134,124,87,90,189,149,
147,120,101,86,203,162,
145,118,106,84,201,160,
140,106,109,58,196,155,
177,150,130,116,232,192,
227,200,180,166,282,242,
177,150,130,116,232,192,
181,154,134,120,236,196,
183,156,136,122,238,198,
207,173,166,139,263,222,
208,174,167,140,264,223,
177,143,136,109,233,192,
176,142,135,108,232,191,
167,150,120,116,222,182,
163,129,122,95,219,178,
163,129,122,95,219,178,
167,133,126,99,223,182,
175,141,134,107,231,190,
166,132,125,98,222,181,
166,132,125,98,222,181,
164,130,123,96,220,179,
164,130,123,96,220,179,
152,118,111,84,208,167,
148,114,107,80,204,163,
149,115,108,81,205,164,
141,133,94,99,196,156,
144,136,97,104,199,159,
148,121,102,87,204,163,
147,130,100,96,202,162,
147,130,100,96,202,162,
150,133,103,99,205,165,
165,174,135,171,214,197,
166,175,136,172,215,198,
169,178,139,175,218,201,
12,48,49,70,69,28,
52,62,89,107,82,68,
158,176,195,216,170,174,
80,111,116,137,99,94,
156,181,161,197,209,193,
